,date,hour,dayofweek,dayofyear,dayofmonth,weekofyear,temperature,dew_point,humidity,wind_speed,pressure,poi1,poi2,poi3,poi4,poi5,road_level,speed_limit,lat,lng,label
8,2016-11-01 08:00:00,8,1,306,1,44,59,54,82,0,28.54,1,0,0,0,0,-1,-1,30.658868,104.09989200000001,0
9,2016-11-01 09:00:00,9,1,306,1,44,61,54,77,2,28.57,1,0,0,0,0,-1,-1,30.658868,104.09989200000001,0
10,2016-11-01 10:00:00,10,1,306,1,44,61,54,77,2,28.57,1,0,0,0,0,-1,-1,30.658868,104.09989200000001,0
11,2016-11-01 11:00:00,11,1,306,1,44,63,54,72,4,28.57,1,0,0,0,0,-1,-1,30.658868,104.09989200000001,0
728,2016-11-01 08:00:00,8,1,306,1,44,59,54,82,0,28.54,1,0,0,0,0,45000,40,30.659591,104.108873,1
729,2016-11-01 09:00:00,9,1,306,1,44,61,54,77,2,28.57,1,0,0,0,0,45000,40,30.659591,104.108873,1
730,2016-11-01 10:00:00,10,1,306,1,44,61,54,77,2,28.57,1,0,0,0,0,45000,40,30.659591,104.108873,1
731,2016-11-01 11:00:00,11,1,306,1,44,63,54,72,4,28.57,1,0,0,0,0,45000,40,30.659591,104.108873,1
1448,2016-11-01 08:00:00,8,1,306,1,44,59,54,82,0,28.54,0,0,0,0,0,45000,40,30.65962,104.09822700000001,0
1449,2016-11-01 09:00:00,9,1,306,1,44,61,54,77,2,28.57,0,0,0,0,0,45000,40,30.65962,104.09822700000001,0
1450,2016-11-01 10:00:00,10,1,306,1,44,61,54,77,2,28.57,0,0,0,0,0,45000,40,30.65962,104.09822700000001,0
1451,2016-11-01 11:00:00,11,1,306,1,44,63,54,72,4,28.57,0,0,0,0,0,45000,40,30.65962,104.09822700000001,0
2168,2016-11-01 08:00:00,8,1,306,1,44,59,54,82,0,28.54,1,0,0,0,0,45000,40,30.661369,104.090924,0
2169,2016-11-01 09:00:00,9,1,306,1,44,61,54,77,2,28.57,1,0,0,0,0,45000,40,30.661369,104.090924,0
2170,2016-11-01 10:00:00,10,1,306,1,44,61,54,77,2,28.57,1,0,0,0,0,45000,40,30.661369,104.090924,0
2171,2016-11-01 11:00:00,11,1,306,1,44,63,54,72,4,28.57,1,0,0,0,0,45000,40,30.661369,104.090924,0
2888,2016-11-01 08:00:00,8,1,306,1,44,59,54,82,0,28.54,4,0,0,0,0,44000,50,30.664244,104.09999599999999,0
2889,2016-11-01 09:00:00,9,1,306,1,44,61,54,77,2,28.57,4,0,0,0,0,44000,50,30.664244,104.09999599999999,0
2890,2016-11-01 10:00:00,10,1,306,1,44,61,54,77,2,28.57,4,0,0,0,0,44000,50,30.664244,104.09999599999999,0
2891,2016-11-01 11:00:00,11,1,306,1,44,63,54,72,4,28.57,4,0,0,0,0,44000,50,30.664244,104.09999599999999,0
3608,2016-11-01 08:00:00,8,1,306,1,44,59,54,82,0,28.54,4,0,0,0,0,44000,50,30.664248999999998,104.099896,0
3609,2016-11-01 09:00:00,9,1,306,1,44,61,54,77,2,28.57,4,0,0,0,0,44000,50,30.664248999999998,104.099896,0
3610,2016-11-01 10:00:00,10,1,306,1,44,61,54,77,2,28.57,4,0,0,0,0,44000,50,30.664248999999998,104.099896,0
3611,2016-11-01 11:00:00,11,1,306,1,44,63,54,72,4,28.57,4,0,0,0,0,44000,50,30.664248999999998,104.099896,0
4328,2016-11-01 08:00:00,8,1,306,1,44,59,54,82,0,28.54,0,0,0,0,0,47000,30,30.668139,104.10544499999999,0
4329,2016-11-01 09:00:00,9,1,306,1,44,61,54,77,2,28.57,0,0,0,0,0,47000,30,30.668139,104.10544499999999,0
4330,2016-11-01 10:00:00,10,1,306,1,44,61,54,77,2,28.57,0,0,0,0,0,47000,30,30.668139,104.10544499999999,0
4331,2016-11-01 11:00:00,11,1,306,1,44,63,54,72,4,28.57,0,0,0,0,0,47000,30,30.668139,104.10544499999999,0
5048,2016-11-01 08:00:00,8,1,306,1,44,59,54,82,0,28.54,1,0,0,1,1,45000,40,30.672845000000002,104.11085600000001,0
5049,2016-11-01 09:00:00,9,1,306,1,44,61,54,77,2,28.57,1,0,0,1,1,45000,40,30.672845000000002,104.11085600000001,0
5050,2016-11-01 10:00:00,10,1,306,1,44,61,54,77,2,28.57,1,0,0,1,1,45000,40,30.672845000000002,104.11085600000001,0
5051,2016-11-01 11:00:00,11,1,306,1,44,63,54,72,4,28.57,1,0,0,1,1,45000,40,30.672845000000002,104.11085600000001,0
5768,2016-11-01 08:00:00,8,1,306,1,44,59,54,82,0,28.54,2,0,0,0,0,44000,50,30.677715000000003,104.106109,0
5769,2016-11-01 09:00:00,9,1,306,1,44,61,54,77,2,28.57,2,0,0,0,0,44000,50,30.677715000000003,104.106109,0
5770,2016-11-01 10:00:00,10,1,306,1,44,61,54,77,2,28.57,2,0,0,0,0,44000,50,30.677715000000003,104.106109,0
5771,2016-11-01 11:00:00,11,1,306,1,44,63,54,72,4,28.57,2,0,0,0,0,44000,50,30.677715000000003,104.106109,0
6488,2016-11-01 08:00:00,8,1,306,1,44,59,54,82,0,28.54,0,0,0,0,0,-1,-1,30.681632,104.11870400000001,1
6489,2016-11-01 09:00:00,9,1,306,1,44,61,54,77,2,28.57,0,0,0,0,0,-1,-1,30.681632,104.11870400000001,1
6490,2016-11-01 10:00:00,10,1,306,1,44,61,54,77,2,28.57,0,0,0,0,0,-1,-1,30.681632,104.11870400000001,1
6491,2016-11-01 11:00:00,11,1,306,1,44,63,54,72,4,28.57,0,0,0,0,0,-1,-1,30.681632,104.11870400000001,1
7208,2016-11-01 08:00:00,8,1,306,1,44,59,54,82,0,28.54,2,0,0,0,0,44000,50,30.697985,104.08914200000001,0
7209,2016-11-01 09:00:00,9,1,306,1,44,61,54,77,2,28.57,2,0,0,0,0,44000,50,30.697985,104.08914200000001,0
7210,2016-11-01 10:00:00,10,1,306,1,44,61,54,77,2,28.57,2,0,0,0,0,44000,50,30.697985,104.08914200000001,0
7211,2016-11-01 11:00:00,11,1,306,1,44,63,54,72,4,28.57,2,0,0,0,0,44000,50,30.697985,104.08914200000001,0
7928,2016-11-01 08:00:00,8,1,306,1,44,59,54,82,0,28.54,0,0,0,1,1,-1,-1,30.698627000000002,104.10424499999999,1
7929,2016-11-01 09:00:00,9,1,306,1,44,61,54,77,2,28.57,0,0,0,1,1,-1,-1,30.698627000000002,104.10424499999999,1
7930,2016-11-01 10:00:00,10,1,306,1,44,61,54,77,2,28.57,0,0,0,1,1,-1,-1,30.698627000000002,104.10424499999999,0
7931,2016-11-01 11:00:00,11,1,306,1,44,63,54,72,4,28.57,0,0,0,1,1,-1,-1,30.698627000000002,104.10424499999999,1
8648,2016-11-01 08:00:00,8,1,306,1,44,59,54,82,0,28.54,1,0,0,1,1,-1,-1,30.703692999999998,104.09334399999999,0
8649,2016-11-01 09:00:00,9,1,306,1,44,61,54,77,2,28.57,1,0,0,1,1,-1,-1,30.703692999999998,104.09334399999999,0
8650,2016-11-01 10:00:00,10,1,306,1,44,61,54,77,2,28.57,1,0,0,1,1,-1,-1,30.703692999999998,104.09334399999999,0
8651,2016-11-01 11:00:00,11,1,306,1,44,63,54,72,4,28.57,1,0,0,1,1,-1,-1,30.703692999999998,104.09334399999999,0
9368,2016-11-01 08:00:00,8,1,306,1,44,59,54,82,0,28.54,0,0,0,0,0,45000,30,30.710251500000002,104.0779725,1
9369,2016-11-01 09:00:00,9,1,306,1,44,61,54,77,2,28.57,0,0,0,0,0,45000,30,30.710251500000002,104.0779725,1
9370,2016-11-01 10:00:00,10,1,306,1,44,61,54,77,2,28.57,0,0,0,0,0,45000,30,30.710251500000002,104.0779725,0
9371,2016-11-01 11:00:00,11,1,306,1,44,63,54,72,4,28.57,0,0,0,0,0,45000,30,30.710251500000002,104.0779725,1
10088,2016-11-01 08:00:00,8,1,306,1,44,59,54,82,0,28.54,0,0,0,2,2,44000,30,30.689741499999997,104.0966135,1
10089,2016-11-01 09:00:00,9,1,306,1,44,61,54,77,2,28.57,0,0,0,2,2,44000,30,30.689741499999997,104.0966135,1
10090,2016-11-01 10:00:00,10,1,306,1,44,61,54,77,2,28.57,0,0,0,2,2,44000,30,30.689741499999997,104.0966135,1
10091,2016-11-01 11:00:00,11,1,306,1,44,63,54,72,4,28.57,0,0,0,2,2,44000,30,30.689741499999997,104.0966135,1
10808,2016-11-01 08:00:00,8,1,306,1,44,59,54,82,0,28.54,2,0,0,2,2,-1,40,30.684976000000002,104.09703,0
10809,2016-11-01 09:00:00,9,1,306,1,44,61,54,77,2,28.57,2,0,0,2,2,-1,40,30.684976000000002,104.09703,0
10810,2016-11-01 10:00:00,10,1,306,1,44,61,54,77,2,28.57,2,0,0,2,2,-1,40,30.684976000000002,104.09703,0
10811,2016-11-01 11:00:00,11,1,306,1,44,63,54,72,4,28.57,2,0,0,2,2,-1,40,30.684976000000002,104.09703,1
11528,2016-11-01 08:00:00,8,1,306,1,44,59,54,82,0,28.54,0,0,0,0,0,44000,50,30.687893923582102,104.070670197154,1
11529,2016-11-01 09:00:00,9,1,306,1,44,61,54,77,2,28.57,0,0,0,0,0,44000,50,30.687893923582102,104.070670197154,0
11530,2016-11-01 10:00:00,10,1,306,1,44,61,54,77,2,28.57,0,0,0,0,0,44000,50,30.687893923582102,104.070670197154,1
11531,2016-11-01 11:00:00,11,1,306,1,44,63,54,72,4,28.57,0,0,0,0,0,44000,50,30.687893923582102,104.070670197154,0
12248,2016-11-01 08:00:00,8,1,306,1,44,59,54,82,0,28.54,0,0,0,0,0,44000,50,30.687895095218302,104.07067032781099,1
12249,2016-11-01 09:00:00,9,1,306,1,44,61,54,77,2,28.57,0,0,0,0,0,44000,50,30.687895095218302,104.07067032781099,0
12250,2016-11-01 10:00:00,10,1,306,1,44,61,54,77,2,28.57,0,0,0,0,0,44000,50,30.687895095218302,104.07067032781099,1
12251,2016-11-01 11:00:00,11,1,306,1,44,63,54,72,4,28.57,0,0,0,0,0,44000,50,30.687895095218302,104.07067032781099,1
12968,2016-11-01 08:00:00,8,1,306,1,44,59,54,82,0,28.54,5,0,0,0,0,45000,40,30.668608000000003,104.045168,0
12969,2016-11-01 09:00:00,9,1,306,1,44,61,54,77,2,28.57,5,0,0,0,0,45000,40,30.668608000000003,104.045168,0
12970,2016-11-01 10:00:00,10,1,306,1,44,61,54,77,2,28.57,5,0,0,0,0,45000,40,30.668608000000003,104.045168,0
12971,2016-11-01 11:00:00,11,1,306,1,44,63,54,72,4,28.57,5,0,0,0,0,45000,40,30.668608000000003,104.045168,0
13688,2016-11-01 08:00:00,8,1,306,1,44,59,54,82,0,28.54,7,0,0,0,0,45000,40,30.671022999999998,104.04616899999999,0
13689,2016-11-01 09:00:00,9,1,306,1,44,61,54,77,2,28.57,7,0,0,0,0,45000,40,30.671022999999998,104.04616899999999,0
13690,2016-11-01 10:00:00,10,1,306,1,44,61,54,77,2,28.57,7,0,0,0,0,45000,40,30.671022999999998,104.04616899999999,0
13691,2016-11-01 11:00:00,11,1,306,1,44,63,54,72,4,28.57,7,0,0,0,0,45000,40,30.671022999999998,104.04616899999999,0
14408,2016-11-01 08:00:00,8,1,306,1,44,59,54,82,0,28.54,2,0,0,0,0,45000,40,30.675069,104.04559300000001,0
14409,2016-11-01 09:00:00,9,1,306,1,44,61,54,77,2,28.57,2,0,0,0,0,45000,40,30.675069,104.04559300000001,0
14410,2016-11-01 10:00:00,10,1,306,1,44,61,54,77,2,28.57,2,0,0,0,0,45000,40,30.675069,104.04559300000001,0
14411,2016-11-01 11:00:00,11,1,306,1,44,63,54,72,4,28.57,2,0,0,0,0,45000,40,30.675069,104.04559300000001,0
15128,2016-11-01 08:00:00,8,1,306,1,44,59,54,82,0,28.54,2,0,0,0,0,45000,40,30.675069,104.04559300000001,0
15129,2016-11-01 09:00:00,9,1,306,1,44,61,54,77,2,28.57,2,0,0,0,0,45000,40,30.675069,104.04559300000001,0
15130,2016-11-01 10:00:00,10,1,306,1,44,61,54,77,2,28.57,2,0,0,0,0,45000,40,30.675069,104.04559300000001,0
15131,2016-11-01 11:00:00,11,1,306,1,44,63,54,72,4,28.57,2,0,0,0,0,45000,40,30.675069,104.04559300000001,0
15848,2016-11-01 08:00:00,8,1,306,1,44,59,54,82,0,28.54,0,0,0,0,0,-1,-1,30.677,104.041956,0
15849,2016-11-01 09:00:00,9,1,306,1,44,61,54,77,2,28.57,0,0,0,0,0,-1,-1,30.677,104.041956,0
15850,2016-11-01 10:00:00,10,1,306,1,44,61,54,77,2,28.57,0,0,0,0,0,-1,-1,30.677,104.041956,0
15851,2016-11-01 11:00:00,11,1,306,1,44,63,54,72,4,28.57,0,0,0,0,0,-1,-1,30.677,104.041956,0
16568,2016-11-01 08:00:00,8,1,306,1,44,59,54,82,0,28.54,2,0,0,0,0,45000,40,30.678513,104.04881400000001,0
16569,2016-11-01 09:00:00,9,1,306,1,44,61,54,77,2,28.57,2,0,0,0,0,45000,40,30.678513,104.04881400000001,0
16570,2016-11-01 10:00:00,10,1,306,1,44,61,54,77,2,28.57,2,0,0,0,0,45000,40,30.678513,104.04881400000001,0
16571,2016-11-01 11:00:00,11,1,306,1,44,63,54,72,4,28.57,2,0,0,0,0,45000,40,30.678513,104.04881400000001,0
17288,2016-11-01 08:00:00,8,1,306,1,44,59,54,82,0,28.54,1,0,0,0,0,45000,40,30.682046000000003,104.086345,0
17289,2016-11-01 09:00:00,9,1,306,1,44,61,54,77,2,28.57,1,0,0,0,0,45000,40,30.682046000000003,104.086345,0
17290,2016-11-01 10:00:00,10,1,306,1,44,61,54,77,2,28.57,1,0,0,0,0,45000,40,30.682046000000003,104.086345,0
17291,2016-11-01 11:00:00,11,1,306,1,44,63,54,72,4,28.57,1,0,0,0,0,45000,40,30.682046000000003,104.086345,0
18008,2016-11-01 08:00:00,8,1,306,1,44,59,54,82,0,28.54,1,0,0,0,0,47000,30,30.682174,104.086422,1
18009,2016-11-01 09:00:00,9,1,306,1,44,61,54,77,2,28.57,1,0,0,0,0,47000,30,30.682174,104.086422,0
18010,2016-11-01 10:00:00,10,1,306,1,44,61,54,77,2,28.57,1,0,0,0,0,47000,30,30.682174,104.086422,0
18011,2016-11-01 11:00:00,11,1,306,1,44,63,54,72,4,28.57,1,0,0,0,0,47000,30,30.682174,104.086422,0
18728,2016-11-01 08:00:00,8,1,306,1,44,59,54,82,0,28.54,1,0,0,0,0,47000,30,30.682174,104.086422,0
18729,2016-11-01 09:00:00,9,1,306,1,44,61,54,77,2,28.57,1,0,0,0,0,47000,30,30.682174,104.086422,0
18730,2016-11-01 10:00:00,10,1,306,1,44,61,54,77,2,28.57,1,0,0,0,0,47000,30,30.682174,104.086422,0
18731,2016-11-01 11:00:00,11,1,306,1,44,63,54,72,4,28.57,1,0,0,0,0,47000,30,30.682174,104.086422,0
19448,2016-11-01 08:00:00,8,1,306,1,44,59,54,82,0,28.54,0,0,0,2,2,45000,40,30.683614000000002,104.0836,0
19449,2016-11-01 09:00:00,9,1,306,1,44,61,54,77,2,28.57,0,0,0,2,2,45000,40,30.683614000000002,104.0836,0
19450,2016-11-01 10:00:00,10,1,306,1,44,61,54,77,2,28.57,0,0,0,2,2,45000,40,30.683614000000002,104.0836,0
19451,2016-11-01 11:00:00,11,1,306,1,44,63,54,72,4,28.57,0,0,0,2,2,45000,40,30.683614000000002,104.0836,0
20168,2016-11-01 08:00:00,8,1,306,1,44,59,54,82,0,28.54,0,0,0,0,0,-1,-1,30.684112,104.04239399999999,1
20169,2016-11-01 09:00:00,9,1,306,1,44,61,54,77,2,28.57,0,0,0,0,0,-1,-1,30.684112,104.04239399999999,1
20170,2016-11-01 10:00:00,10,1,306,1,44,61,54,77,2,28.57,0,0,0,0,0,-1,-1,30.684112,104.04239399999999,1
20171,2016-11-01 11:00:00,11,1,306,1,44,63,54,72,4,28.57,0,0,0,0,0,-1,-1,30.684112,104.04239399999999,1
20888,2016-11-01 08:00:00,8,1,306,1,44,59,54,82,0,28.54,0,0,0,0,0,-1,-1,30.687542999999998,104.073316,1
20889,2016-11-01 09:00:00,9,1,306,1,44,61,54,77,2,28.57,0,0,0,0,0,-1,-1,30.687542999999998,104.073316,1
20890,2016-11-01 10:00:00,10,1,306,1,44,61,54,77,2,28.57,0,0,0,0,0,-1,-1,30.687542999999998,104.073316,1
20891,2016-11-01 11:00:00,11,1,306,1,44,63,54,72,4,28.57,0,0,0,0,0,-1,-1,30.687542999999998,104.073316,1
21608,2016-11-01 08:00:00,8,1,306,1,44,59,54,82,0,28.54,0,0,0,0,0,44000,50,30.688184999999997,104.07083,1
21609,2016-11-01 09:00:00,9,1,306,1,44,61,54,77,2,28.57,0,0,0,0,0,44000,50,30.688184999999997,104.07083,1
21610,2016-11-01 10:00:00,10,1,306,1,44,61,54,77,2,28.57,0,0,0,0,0,44000,50,30.688184999999997,104.07083,1
21611,2016-11-01 11:00:00,11,1,306,1,44,63,54,72,4,28.57,0,0,0,0,0,44000,50,30.688184999999997,104.07083,1
22328,2016-11-01 08:00:00,8,1,306,1,44,59,54,82,0,28.54,4,0,0,0,0,-1,-1,30.688269000000002,104.056591,1
22329,2016-11-01 09:00:00,9,1,306,1,44,61,54,77,2,28.57,4,0,0,0,0,-1,-1,30.688269000000002,104.056591,1
22330,2016-11-01 10:00:00,10,1,306,1,44,61,54,77,2,28.57,4,0,0,0,0,-1,-1,30.688269000000002,104.056591,1
22331,2016-11-01 11:00:00,11,1,306,1,44,63,54,72,4,28.57,4,0,0,0,0,-1,-1,30.688269000000002,104.056591,1
23048,2016-11-01 08:00:00,8,1,306,1,44,59,54,82,0,28.54,4,0,0,0,0,45000,40,30.688284000000003,104.05760500000001,0
23049,2016-11-01 09:00:00,9,1,306,1,44,61,54,77,2,28.57,4,0,0,0,0,45000,40,30.688284000000003,104.05760500000001,0
23050,2016-11-01 10:00:00,10,1,306,1,44,61,54,77,2,28.57,4,0,0,0,0,45000,40,30.688284000000003,104.05760500000001,0
23051,2016-11-01 11:00:00,11,1,306,1,44,63,54,72,4,28.57,4,0,0,0,0,45000,40,30.688284000000003,104.05760500000001,0
23768,2016-11-01 08:00:00,8,1,306,1,44,59,54,82,0,28.54,0,0,0,0,0,44000,50,30.688335,104.063724,1
23769,2016-11-01 09:00:00,9,1,306,1,44,61,54,77,2,28.57,0,0,0,0,0,44000,50,30.688335,104.063724,1
23770,2016-11-01 10:00:00,10,1,306,1,44,61,54,77,2,28.57,0,0,0,0,0,44000,50,30.688335,104.063724,1
23771,2016-11-01 11:00:00,11,1,306,1,44,63,54,72,4,28.57,0,0,0,0,0,44000,50,30.688335,104.063724,1
24488,2016-11-01 08:00:00,8,1,306,1,44,59,54,82,0,28.54,0,0,0,0,0,45000,40,30.6891,104.080125,0
24489,2016-11-01 09:00:00,9,1,306,1,44,61,54,77,2,28.57,0,0,0,0,0,45000,40,30.6891,104.080125,0
24490,2016-11-01 10:00:00,10,1,306,1,44,61,54,77,2,28.57,0,0,0,0,0,45000,40,30.6891,104.080125,0
24491,2016-11-01 11:00:00,11,1,306,1,44,63,54,72,4,28.57,0,0,0,0,0,45000,40,30.6891,104.080125,0
25208,2016-11-01 08:00:00,8,1,306,1,44,59,54,82,0,28.54,4,0,0,0,0,45000,40,30.690504999999998,104.074184,0
25209,2016-11-01 09:00:00,9,1,306,1,44,61,54,77,2,28.57,4,0,0,0,0,45000,40,30.690504999999998,104.074184,0
25210,2016-11-01 10:00:00,10,1,306,1,44,61,54,77,2,28.57,4,0,0,0,0,45000,40,30.690504999999998,104.074184,0
25211,2016-11-01 11:00:00,11,1,306,1,44,63,54,72,4,28.57,4,0,0,0,0,45000,40,30.690504999999998,104.074184,0
25928,2016-11-01 08:00:00,8,1,306,1,44,59,54,82,0,28.54,0,0,0,0,0,45000,40,30.692653999999997,104.077519,0
25929,2016-11-01 09:00:00,9,1,306,1,44,61,54,77,2,28.57,0,0,0,0,0,45000,40,30.692653999999997,104.077519,1
25930,2016-11-01 10:00:00,10,1,306,1,44,61,54,77,2,28.57,0,0,0,0,0,45000,40,30.692653999999997,104.077519,1
25931,2016-11-01 11:00:00,11,1,306,1,44,63,54,72,4,28.57,0,0,0,0,0,45000,40,30.692653999999997,104.077519,0
26648,2016-11-01 08:00:00,8,1,306,1,44,59,54,82,0,28.54,2,0,0,1,1,44000,50,30.692673,104.070741,0
26649,2016-11-01 09:00:00,9,1,306,1,44,61,54,77,2,28.57,2,0,0,1,1,44000,50,30.692673,104.070741,0
26650,2016-11-01 10:00:00,10,1,306,1,44,61,54,77,2,28.57,2,0,0,1,1,44000,50,30.692673,104.070741,0
26651,2016-11-01 11:00:00,11,1,306,1,44,63,54,72,4,28.57,2,0,0,1,1,44000,50,30.692673,104.070741,1
27368,2016-11-01 08:00:00,8,1,306,1,44,59,54,82,0,28.54,1,0,0,0,0,44000,50,30.694779999999998,104.070909,0
27369,2016-11-01 09:00:00,9,1,306,1,44,61,54,77,2,28.57,1,0,0,0,0,44000,50,30.694779999999998,104.070909,0
27370,2016-11-01 10:00:00,10,1,306,1,44,61,54,77,2,28.57,1,0,0,0,0,44000,50,30.694779999999998,104.070909,0
27371,2016-11-01 11:00:00,11,1,306,1,44,63,54,72,4,28.57,1,0,0,0,0,44000,50,30.694779999999998,104.070909,0
28088,2016-11-01 08:00:00,8,1,306,1,44,59,54,82,0,28.54,0,0,0,0,0,-1,-1,30.696889000000002,104.074304,0
28089,2016-11-01 09:00:00,9,1,306,1,44,61,54,77,2,28.57,0,0,0,0,0,-1,-1,30.696889000000002,104.074304,0
28090,2016-11-01 10:00:00,10,1,306,1,44,61,54,77,2,28.57,0,0,0,0,0,-1,-1,30.696889000000002,104.074304,0
28091,2016-11-01 11:00:00,11,1,306,1,44,63,54,72,4,28.57,0,0,0,0,0,-1,-1,30.696889000000002,104.074304,0
28808,2016-11-01 08:00:00,8,1,306,1,44,59,54,82,0,28.54,0,0,0,0,0,-1,-1,30.696981,104.063769,1
28809,2016-11-01 09:00:00,9,1,306,1,44,61,54,77,2,28.57,0,0,0,0,0,-1,-1,30.696981,104.063769,1
28810,2016-11-01 10:00:00,10,1,306,1,44,61,54,77,2,28.57,0,0,0,0,0,-1,-1,30.696981,104.063769,1
28811,2016-11-01 11:00:00,11,1,306,1,44,63,54,72,4,28.57,0,0,0,0,0,-1,-1,30.696981,104.063769,1
29528,2016-11-01 08:00:00,8,1,306,1,44,59,54,82,0,28.54,0,0,0,0,0,44000,50,30.697045000000003,104.063769,0
29529,2016-11-01 09:00:00,9,1,306,1,44,61,54,77,2,28.57,0,0,0,0,0,44000,50,30.697045000000003,104.063769,0
29530,2016-11-01 10:00:00,10,1,306,1,44,61,54,77,2,28.57,0,0,0,0,0,44000,50,30.697045000000003,104.063769,0
29531,2016-11-01 11:00:00,11,1,306,1,44,63,54,72,4,28.57,0,0,0,0,0,44000,50,30.697045000000003,104.063769,0
30248,2016-11-01 08:00:00,8,1,306,1,44,59,54,82,0,28.54,1,0,0,0,0,44000,50,30.711477000000002,104.060924,1
30249,2016-11-01 09:00:00,9,1,306,1,44,61,54,77,2,28.57,1,0,0,0,0,44000,50,30.711477000000002,104.060924,1
30250,2016-11-01 10:00:00,10,1,306,1,44,61,54,77,2,28.57,1,0,0,0,0,44000,50,30.711477000000002,104.060924,1
30251,2016-11-01 11:00:00,11,1,306,1,44,63,54,72,4,28.57,1,0,0,0,0,44000,50,30.711477000000002,104.060924,1
30968,2016-11-01 08:00:00,8,1,306,1,44,59,54,82,0,28.54,0,0,0,0,0,45000,40,30.716772,104.071877,1
30969,2016-11-01 09:00:00,9,1,306,1,44,61,54,77,2,28.57,0,0,0,0,0,45000,40,30.716772,104.071877,1
30970,2016-11-01 10:00:00,10,1,306,1,44,61,54,77,2,28.57,0,0,0,0,0,45000,40,30.716772,104.071877,0
30971,2016-11-01 11:00:00,11,1,306,1,44,63,54,72,4,28.57,0,0,0,0,0,45000,40,30.716772,104.071877,0
31688,2016-11-01 08:00:00,8,1,306,1,44,59,54,82,0,28.54,0,0,0,0,0,45000,50,30.720681,104.046823,0
31689,2016-11-01 09:00:00,9,1,306,1,44,61,54,77,2,28.57,0,0,0,0,0,45000,50,30.720681,104.046823,1
31690,2016-11-01 10:00:00,10,1,306,1,44,61,54,77,2,28.57,0,0,0,0,0,45000,50,30.720681,104.046823,1
31691,2016-11-01 11:00:00,11,1,306,1,44,63,54,72,4,28.57,0,0,0,0,0,45000,50,30.720681,104.046823,0
32408,2016-11-01 08:00:00,8,1,306,1,44,59,54,82,0,28.54,0,0,0,0,0,-1,-1,30.727413000000002,104.045298,1
32409,2016-11-01 09:00:00,9,1,306,1,44,61,54,77,2,28.57,0,0,0,0,0,-1,-1,30.727413000000002,104.045298,1
32410,2016-11-01 10:00:00,10,1,306,1,44,61,54,77,2,28.57,0,0,0,0,0,-1,-1,30.727413000000002,104.045298,2
32411,2016-11-01 11:00:00,11,1,306,1,44,63,54,72,4,28.57,0,0,0,0,0,-1,-1,30.727413000000002,104.045298,1
33128,2016-11-01 08:00:00,8,1,306,1,44,59,54,82,0,28.54,0,0,0,0,0,-1,-1,30.728540000000002,104.044521,0
33129,2016-11-01 09:00:00,9,1,306,1,44,61,54,77,2,28.57,0,0,0,0,0,-1,-1,30.728540000000002,104.044521,1
33130,2016-11-01 10:00:00,10,1,306,1,44,61,54,77,2,28.57,0,0,0,0,0,-1,-1,30.728540000000002,104.044521,0
33131,2016-11-01 11:00:00,11,1,306,1,44,63,54,72,4,28.57,0,0,0,0,0,-1,-1,30.728540000000002,104.044521,0
33848,2016-11-01 08:00:00,8,1,306,1,44,59,54,82,0,28.54,0,0,0,1,1,-1,60,30.6969875,104.0672535,1
33849,2016-11-01 09:00:00,9,1,306,1,44,61,54,77,2,28.57,0,0,0,1,1,-1,60,30.6969875,104.0672535,1
33850,2016-11-01 10:00:00,10,1,306,1,44,61,54,77,2,28.57,0,0,0,1,1,-1,60,30.6969875,104.0672535,1
33851,2016-11-01 11:00:00,11,1,306,1,44,63,54,72,4,28.57,0,0,0,1,1,-1,60,30.6969875,104.0672535,1
34568,2016-11-01 08:00:00,8,1,306,1,44,59,54,82,0,28.54,0,0,0,0,0,45000,40,30.681454499999997,104.0878105,0
34569,2016-11-01 09:00:00,9,1,306,1,44,61,54,77,2,28.57,0,0,0,0,0,45000,40,30.681454499999997,104.0878105,0
34570,2016-11-01 10:00:00,10,1,306,1,44,61,54,77,2,28.57,0,0,0,0,0,45000,40,30.681454499999997,104.0878105,0
34571,2016-11-01 11:00:00,11,1,306,1,44,63,54,72,4,28.57,0,0,0,0,0,45000,40,30.681454499999997,104.0878105,0
35288,2016-11-01 08:00:00,8,1,306,1,44,59,54,82,0,28.54,2,0,0,0,0,44000,50,30.65525,104.050035,0
35289,2016-11-01 09:00:00,9,1,306,1,44,61,54,77,2,28.57,2,0,0,0,0,44000,50,30.65525,104.050035,0
35290,2016-11-01 10:00:00,10,1,306,1,44,61,54,77,2,28.57,2,0,0,0,0,44000,50,30.65525,104.050035,0
35291,2016-11-01 11:00:00,11,1,306,1,44,63,54,72,4,28.57,2,0,0,0,0,44000,50,30.65525,104.050035,0
36008,2016-11-01 08:00:00,8,1,306,1,44,59,54,82,0,28.54,0,0,0,0,0,45000,40,30.656253999999997,104.056124,1
36009,2016-11-01 09:00:00,9,1,306,1,44,61,54,77,2,28.57,0,0,0,0,0,45000,40,30.656253999999997,104.056124,0
36010,2016-11-01 10:00:00,10,1,306,1,44,61,54,77,2,28.57,0,0,0,0,0,45000,40,30.656253999999997,104.056124,0
36011,2016-11-01 11:00:00,11,1,306,1,44,63,54,72,4,28.57,0,0,0,0,0,45000,40,30.656253999999997,104.056124,0
