datetime,temperature,dew_point,humidity,wind,wind_speed,pressure,condition,precip_total,precip_hrly
2016-09-17 11:00:00,63,61,94,S,4,29.79,Fog,-1,-1
2016-09-17 12:00:00,63,61,94,VAR,2,29.79,Fog,-1,-1
2016-09-17 13:00:00,63,61,94,ESE,7,29.73,Light Drizzle,-1,-1
2016-09-17 14:00:00,63,61,94,VAR,2,29.73,Light Rain,-1,-1
2016-09-17 15:00:00,63,63,100,VAR,2,29.73,Light Rain,-1,-1
2016-09-17 16:00:00,63,61,94,E,4,29.73,Light Rain,-1,-1
2016-09-17 17:00:00,61,61,100,ESE,4,29.76,Fog,-1,-1
2016-09-17 18:00:00,61,61,100,E,4,29.76,Fog,-1,-1
2016-09-17 19:00:00,61,61,100,E,9,29.82,Cloudy,-1,-1
2016-09-17 20:00:00,61,61,100,ESE,7,29.85,Light Drizzle,-1,-1
2016-09-17 21:00:00,61,61,100,E,7,29.88,Cloudy,-1,-1
2016-09-17 22:00:00,61,59,94,E,11,29.91,Mostly Cloudy,-1,-1
2016-09-17 23:00:00,61,59,94,ENE,9,29.91,Light Drizzle,-1,-1
2016-09-18 00:00:00,59,54,82,N,4,29.91,Mostly Cloudy,-1,-1
2016-09-18 01:00:00,59,48,67,N,9,29.94,Mostly Cloudy,-1,-1
2016-09-18 02:00:00,57,48,72,VAR,2,29.91,Mostly Cloudy,-1,-1
2016-09-18 03:00:00,57,48,72,N,4,29.91,Mostly Cloudy,-1,-1
2016-09-18 04:00:00,57,48,72,NNE,4,29.94,Mostly Cloudy,-1,-1
2016-09-18 05:00:00,55,50,82,NE,7,29.94,Mostly Cloudy,-1,-1
2016-09-18 06:00:00,55,48,77,NNE,7,29.97,Mostly Cloudy,-1,-1
2016-09-18 07:00:00,55,46,72,NNE,4,30.0,Mostly Cloudy,-1,-1
2016-09-18 08:00:00,55,46,72,NNE,4,30.03,Mostly Cloudy,-1,-1
2016-09-18 09:00:00,57,46,67,NNE,7,30.06,Partly Cloudy,-1,-1
2016-09-18 10:00:00,59,45,59,N,7,30.06,Partly Cloudy,-1,-1
2016-09-18 11:00:00,61,45,55,NE,7,30.03,Fair,-1,-1
2016-09-18 12:00:00,63,43,48,NE,7,30.0,Fair,-1,-1
2016-09-18 13:00:00,63,45,52,NE,7,29.97,Fair,-1,-1
2016-09-18 14:00:00,64,46,52,VAR,4,29.97,Fair,-1,-1
2016-09-18 15:00:00,63,48,59,E,13,29.97,Fair,-1,-1
2016-09-18 16:00:00,61,48,63,E,16,29.97,Fair,-1,-1
2016-09-18 17:00:00,57,46,67,E,16,30.0,Fair,-1,-1
2016-09-18 18:00:00,57,43,59,E,13,30.03,Fair,-1,-1
2016-09-18 19:00:00,55,41,58,ENE,13,30.06,Partly Cloudy,-1,-1
2016-09-18 20:00:00,55,41,58,ENE,13,30.09,Mostly Cloudy,-1,-1
2016-09-18 21:00:00,54,43,67,NE,11,30.12,Mostly Cloudy,-1,-1
2016-09-18 22:00:00,54,39,58,NE,16,30.12,Mostly Cloudy,-1,-1
2016-09-18 23:00:00,55,39,54,NNE,11,30.12,Mostly Cloudy,-1,-1
2016-09-19 00:00:00,54,37,54,NNE,11,30.14,Fair,-1,-1
2016-09-19 01:00:00,54,39,58,N,4,30.12,Fair,-1,-1
2016-09-19 02:00:00,50,39,66,NNE,4,30.12,Fair,-1,-1
2016-09-19 03:00:00,50,41,71,NE,9,30.12,Fair,-1,-1
2016-09-19 04:00:00,52,41,67,NNE,7,30.12,Fair,-1,-1
2016-09-19 05:00:00,50,41,71,NNE,4,30.12,Fair,-1,-1
2016-09-19 06:00:00,52,41,67,NNE,9,30.14,Fair,-1,-1
2016-09-19 07:00:00,54,41,62,NNE,9,30.14,Fair,-1,-1
2016-09-19 08:00:00,54,41,62,NNE,9,30.17,Fair,-1,-1
2016-09-19 09:00:00,55,41,58,NNE,11,30.2,Fair,-1,-1
2016-09-19 10:00:00,57,43,59,NNE,9,30.2,Fair,-1,-1
2016-09-19 11:00:00,61,45,55,ENE,13,30.2,Fair,-1,-1
2016-09-19 12:00:00,61,45,55,ENE,11,30.17,Fair,-1,-1
2016-09-19 13:00:00,63,45,52,E,11,30.12,Fair,-1,-1
2016-09-19 14:00:00,63,46,55,ENE,11,30.12,Fair,-1,-1
2016-09-19 15:00:00,61,46,59,E,11,30.09,Haze,-1,-1
2016-09-19 16:00:00,61,46,59,E,16,30.09,Haze,-1,-1
2016-09-19 17:00:00,57,46,67,ENE,16,30.12,Haze,-1,-1
2016-09-19 18:00:00,55,46,72,ENE,16,30.14,Haze,-1,-1
2016-09-19 19:00:00,54,45,72,ENE,16,30.14,Fair,-1,-1
2016-09-19 20:00:00,54,45,72,ENE,13,30.17,Fair,-1,-1
2016-09-19 21:00:00,52,46,82,NE,11,30.2,Partly Cloudy,-1,-1
2016-09-19 22:00:00,52,46,82,NE,16,30.23,Partly Cloudy,-1,-1
2016-09-19 23:00:00,52,45,76,NE,16,30.2,Partly Cloudy,-1,-1
2016-09-20 00:00:00,52,45,76,NE,13,30.2,Fair,-1,-1
2016-09-20 01:00:00,54,43,67,NE,11,30.2,Mostly Cloudy,-1,-1
2016-09-20 02:00:00,54,45,72,NE,13,30.2,Mostly Cloudy,-1,-1
2016-09-20 03:00:00,52,46,82,NNE,11,30.2,Light Rain,-1,-1
2016-09-20 04:00:00,52,46,82,ENE,13,30.2,Cloudy,-1,-1
2016-09-20 05:00:00,52,46,82,NE,16,30.17,Mostly Cloudy,-1,-1
2016-09-20 06:00:00,52,46,82,ENE,13,30.23,Mostly Cloudy,-1,-1
2016-09-20 07:00:00,52,46,82,NE,13,30.23,Cloudy,-1,-1
2016-09-20 08:00:00,52,45,76,E,13,30.23,Light Rain,-1,-1
2016-09-20 09:00:00,52,45,76,ENE,18,30.26,Cloudy,-1,-1
2016-09-20 10:00:00,52,46,82,NNE,11,30.26,Cloudy,-1,-1
2016-09-20 11:00:00,52,46,82,NNE,16,30.23,Light Rain,-1,-1
2016-09-20 12:00:00,54,43,67,NNE,11,30.2,Light Rain,-1,-1
2016-09-20 13:00:00,52,48,88,NNE,11,30.17,Cloudy,-1,-1
2016-09-20 14:00:00,54,48,82,NNE,9,30.12,Cloudy,-1,-1
2016-09-20 15:00:00,54,48,82,NE,16,30.09,Cloudy,-1,-1
2016-09-20 16:00:00,54,48,82,NE,11,30.12,Light Rain,-1,-1
2016-09-20 17:00:00,54,48,82,ENE,16,30.12,Light Rain,-1,-1
2016-09-20 18:00:00,52,50,94,NE,7,30.12,Light Rain,-1,-1
2016-09-20 19:00:00,52,50,94,NE,7,30.12,Light Rain,-1,-1
2016-09-20 20:00:00,52,52,100,NE,7,30.14,Light Rain,-1,-1
2016-09-20 21:00:00,50,50,100,NE,9,30.14,Light Rain,-1,-1
2016-09-20 22:00:00,52,52,100,NE,7,30.12,Mostly Cloudy,-1,-1
2016-09-20 23:00:00,52,52,100,NE,4,30.12,Light Rain,-1,-1
2016-09-21 00:00:00,52,52,100,VAR,2,30.09,Light Rain,-1,-1
2016-09-21 01:00:00,52,52,100,CALM,0,30.09,Light Rain,-1,-1
2016-09-21 02:00:00,52,52,100,WSW,2,30.06,Cloudy,-1,-1
2016-09-21 03:00:00,54,54,100,VAR,2,30.03,Cloudy,-1,-1
2016-09-21 04:00:00,52,52,100,VAR,2,30.03,Light Rain,-1,-1
2016-09-21 05:00:00,54,54,100,VAR,2,30.03,Light Rain,-1,-1
2016-09-21 06:00:00,54,54,100,NE,7,30.03,Mostly Cloudy,-1,-1
2016-09-21 07:00:00,54,54,100,W,4,30.09,Light Rain,-1,-1
2016-09-21 08:00:00,54,54,100,VAR,2,30.09,Light Rain,-1,-1
2016-09-21 09:00:00,55,55,100,VAR,2,30.12,Light Rain,-1,-1
2016-09-21 10:00:00,55,55,100,ENE,4,30.12,Cloudy,-1,-1
2016-09-21 11:00:00,57,55,94,E,4,30.09,Light Rain,-1,-1
2016-09-21 12:00:00,57,55,94,NNE,4,30.06,Cloudy,-1,-1
2016-09-21 13:00:00,59,54,82,NE,4,30.03,Cloudy,-1,-1
2016-09-21 14:00:00,57,54,88,NNE,4,30.0,Cloudy,-1,-1
2016-09-21 15:00:00,59,54,82,NE,4,29.97,Mostly Cloudy,-1,-1
2016-09-21 16:00:00,57,55,94,NE,4,29.97,Light Rain,-1,-1
2016-09-21 17:00:00,57,54,88,ENE,7,30.0,Light Rain,-1,-1
2016-09-21 18:00:00,57,55,94,ENE,4,30.0,Cloudy,-1,-1
2016-09-21 19:00:00,57,55,94,E,7,30.03,Cloudy,-1,-1
2016-09-21 20:00:00,55,55,100,E,9,30.06,Cloudy,-1,-1
2016-09-21 21:00:00,55,54,94,E,9,30.06,Cloudy,-1,-1
2016-09-21 22:00:00,54,54,100,E,11,30.06,Light Rain,-1,-1
2016-09-21 23:00:00,54,52,94,E,11,30.06,Light Rain,-1,-1
2016-09-22 00:00:00,54,52,94,ENE,11,30.09,Cloudy,-1,-1
2016-09-22 01:00:00,52,50,94,E,11,30.09,Cloudy,-1,-1
2016-09-22 02:00:00,52,50,94,ENE,18,30.09,Cloudy,-1,-1
2016-09-22 03:00:00,52,46,82,ENE,9,30.06,Cloudy,-1,-1
2016-09-22 04:00:00,52,46,82,E,4,30.03,Cloudy,-1,-1
2016-09-22 05:00:00,52,50,94,ENE,13,30.06,Cloudy,-1,-1
2016-09-22 06:00:00,52,50,94,ENE,13,30.06,Cloudy,-1,-1
2016-09-22 07:00:00,50,50,100,ENE,16,30.09,Cloudy,-1,-1
2016-09-22 08:00:00,52,50,94,ENE,11,30.12,Cloudy,-1,-1
2016-09-22 09:00:00,52,50,94,ENE,13,30.12,Light Rain,-1,-1
2016-09-22 10:00:00,52,50,94,ENE,11,30.12,Light Rain,-1,-1
2016-09-22 11:00:00,54,50,88,NNE,7,30.09,Cloudy,-1,-1
2016-09-22 12:00:00,54,48,82,NE,9,30.06,Cloudy,-1,-1
2016-09-22 13:00:00,54,50,88,NE,11,30.03,Cloudy,-1,-1
2016-09-22 14:00:00,52,50,94,NNW,4,30.0,Light Drizzle,-1,-1
2016-09-22 15:00:00,52,52,100,NNW,4,30.0,Light Rain,-1,-1
2016-09-22 16:00:00,52,52,100,NNW,4,30.03,Light Rain,-1,-1
2016-09-22 17:00:00,52,52,100,VAR,2,30.03,Light Rain,-1,-1
2016-09-22 18:00:00,52,52,100,NNE,2,30.06,Light Rain,-1,-1
2016-09-22 19:00:00,52,52,100,VAR,2,30.09,Light Rain,-1,-1
2016-09-22 20:00:00,52,52,100,NE,2,30.09,Light Rain,-1,-1
2016-09-22 21:00:00,54,54,100,NNE,4,30.12,Light Rain,-1,-1
2016-09-22 22:00:00,54,54,100,N,2,30.14,Rain,-1,-1
2016-09-22 23:00:00,54,54,100,VAR,2,30.14,Light Rain,-1,-1
2016-09-23 00:00:00,54,54,100,VAR,2,30.17,Light Rain,-1,-1
2016-09-23 01:00:00,54,54,100,VAR,2,30.14,Light Rain,-1,-1
2016-09-23 02:00:00,52,52,100,N,4,30.14,Cloudy,-1,-1
2016-09-23 03:00:00,52,52,100,N,4,30.14,Light Rain,-1,-1
2016-09-23 04:00:00,52,50,94,N,7,30.14,Light Rain,-1,-1
2016-09-23 05:00:00,50,48,94,NNW,7,30.17,Light Rain,-1,-1
2016-09-23 06:00:00,50,48,94,N,7,30.2,Light Rain,-1,-1
2016-09-23 07:00:00,48,46,93,N,9,30.23,Light Rain,-1,-1
2016-09-23 08:00:00,48,46,93,N,7,30.26,Light Rain,-1,-1
2016-09-23 09:00:00,46,45,93,N,9,30.32,Light Rain,-1,-1
2016-09-23 10:00:00,48,43,82,N,9,30.32,Cloudy,-1,-1
2016-09-23 11:00:00,48,41,76,N,9,30.32,Mostly Cloudy,-1,-1
2016-09-23 12:00:00,48,41,76,N,9,30.32,Mostly Cloudy,-1,-1
2016-09-23 13:00:00,50,39,66,N,7,30.29,Mostly Cloudy,-1,-1
2016-09-23 14:00:00,48,39,71,N,9,30.26,Mostly Cloudy,-1,-1
2016-09-23 15:00:00,48,37,66,N,9,30.26,Light Rain,-1,-1
2016-09-23 16:00:00,48,36,62,N,7,30.26,Mostly Cloudy,-1,-1
2016-09-23 17:00:00,48,37,66,N,7,30.29,Light Rain,-1,-1
2016-09-23 18:00:00,48,39,71,NE,7,30.29,Mostly Cloudy,-1,-1
2016-09-23 19:00:00,48,37,66,NE,9,30.32,Mostly Cloudy,-1,-1
2016-09-23 20:00:00,48,36,62,NNE,7,30.35,Partly Cloudy,-1,-1
2016-09-23 21:00:00,48,32,54,N,7,30.38,Partly Cloudy,-1,-1
2016-09-23 22:00:00,48,32,54,N,9,30.38,Fair,-1,-1
2016-09-23 23:00:00,48,32,54,NNE,7,30.41,Fair,-1,-1
2016-09-24 00:00:00,48,30,50,N,9,30.41,Fair,-1,-1
2016-09-24 01:00:00,48,28,46,N,11,30.44,Fair,-1,-1
2016-09-24 02:00:00,46,27,46,N,9,30.41,Fair,-1,-1
2016-09-24 03:00:00,46,27,46,N,9,30.41,Fair,-1,-1
2016-09-24 04:00:00,46,25,43,N,11,30.44,Fair,-1,-1
2016-09-24 05:00:00,45,25,46,N,7,30.44,Fair,-1,-1
2016-09-24 06:00:00,45,28,53,NE,11,30.47,Fair,-1,-1
2016-09-24 07:00:00,45,25,46,NNE,11,30.47,Partly Cloudy,-1,-1
2016-09-24 08:00:00,43,21,42,N,9,30.5,Mostly Cloudy,-1,-1
2016-09-24 09:00:00,43,19,39,N,11,30.53,Mostly Cloudy,-1,-1
2016-09-24 10:00:00,43,18,36,NNW,13,30.56,Fair,-1,-1
2016-09-24 11:00:00,43,18,36,N,11,30.56,Fair,-1,-1
2016-09-24 12:00:00,43,18,36,N,9,30.53,Fair,-1,-1
2016-09-24 13:00:00,45,14,29,N,9,30.5,Fair,-1,-1
2016-09-24 14:00:00,45,14,29,NNE,9,30.47,Fair,-1,-1
2016-09-24 15:00:00,45,14,29,N,11,30.47,Fair,-1,-1
2016-09-24 16:00:00,43,12,29,N,11,30.47,Fair,-1,-1
2016-09-24 17:00:00,43,12,29,N,9,30.5,Fair,-1,-1
2016-09-24 18:00:00,41,14,33,NNW,7,30.53,Fair,-1,-1
2016-09-24 19:00:00,41,14,33,N,7,30.53,Fair,-1,-1
2016-09-24 20:00:00,41,14,33,NNW,7,30.53,Fair,-1,-1
2016-09-24 21:00:00,41,14,33,N,7,30.56,Fair,-1,-1
2016-09-24 22:00:00,41,14,33,N,7,30.56,Fair,-1,-1
2016-09-24 23:00:00,41,14,33,N,7,30.56,Fair,-1,-1
2016-09-25 00:00:00,39,12,33,N,11,30.53,Fair,-1,-1
2016-09-25 01:00:00,39,12,33,N,9,30.5,Fair,-1,-1
2016-09-25 02:00:00,37,12,36,N,9,30.53,Fair,-1,-1
2016-09-25 03:00:00,36,12,38,N,11,30.53,Fair,-1,-1
2016-09-25 04:00:00,36,12,38,N,11,30.5,Fair,-1,-1
2016-09-25 05:00:00,36,12,38,N,11,30.5,Fair,-1,-1
2016-09-25 06:00:00,34,12,41,N,7,30.53,Fair,-1,-1
2016-09-25 07:00:00,34,12,41,N,7,30.53,Fair,-1,-1
2016-09-25 08:00:00,36,12,38,NNE,9,30.56,Fair,-1,-1
2016-09-25 09:00:00,39,12,33,NNE,9,30.56,Fair,-1,-1
2016-09-25 10:00:00,41,12,31,NNE,18,30.56,Fair,-1,-1
2016-09-25 11:00:00,43,12,29,NNE,13,30.53,Fair,-1,-1
2016-09-25 12:00:00,45,12,27,NE,13,30.5,Fair,-1,-1
2016-09-25 13:00:00,46,14,27,ENE,11,30.44,Fair,-1,-1
2016-09-25 14:00:00,48,14,25,ENE,7,30.41,Fair,-1,-1
2016-09-25 15:00:00,50,14,24,ENE,7,30.38,Fair,-1,-1
2016-09-25 16:00:00,48,23,37,ESE,11,30.38,Fair,-1,-1
2016-09-25 17:00:00,48,23,37,E,11,30.35,Fair,-1,-1
2016-09-25 18:00:00,45,27,49,E,11,30.38,Fair,-1,-1
2016-09-25 19:00:00,43,28,57,E,11,30.41,Fair,-1,-1
2016-09-25 20:00:00,43,27,53,ENE,11,30.41,Fair,-1,-1
2016-09-25 21:00:00,41,25,53,ENE,13,30.44,Fair,-1,-1
2016-09-25 22:00:00,41,27,57,ENE,11,30.44,Fair,-1,-1
2016-09-25 23:00:00,39,25,56,NE,13,30.44,Fair,-1,-1
2016-09-26 00:00:00,39,25,56,NE,11,30.41,Fair,-1,-1
2016-09-26 01:00:00,37,25,60,NE,9,30.41,Fair,-1,-1
2016-09-26 02:00:00,39,23,52,NNE,9,30.41,Fair,-1,-1
2016-09-26 03:00:00,39,23,52,N,7,30.38,Fair,-1,-1
2016-09-26 04:00:00,39,23,52,VAR,2,30.38,Fair,-1,-1
2016-09-26 05:00:00,41,28,61,WNW,4,30.38,Fair,-1,-1
2016-09-26 06:00:00,39,30,70,WNW,4,30.38,Fair,-1,-1
2016-09-26 07:00:00,39,32,75,NNW,4,30.38,Fair,-1,-1
2016-09-26 08:00:00,43,32,66,W,4,30.41,Mostly Cloudy,-1,-1
2016-09-26 09:00:00,45,28,53,VAR,2,30.38,Mostly Cloudy,-1,-1
2016-09-26 10:00:00,46,30,53,VAR,2,30.41,Mostly Cloudy,-1,-1
2016-09-26 11:00:00,50,30,47,VAR,2,30.38,Mostly Cloudy,-1,-1
2016-09-26 12:00:00,50,30,47,WNW,4,30.35,Mostly Cloudy,-1,-1
2016-09-26 13:00:00,54,34,47,VAR,2,30.29,Mostly Cloudy,-1,-1
2016-09-26 14:00:00,55,34,44,N,4,30.26,Mostly Cloudy,-1,-1
2016-09-26 15:00:00,55,36,47,NE,7,30.23,Fair,-1,-1
2016-09-26 16:00:00,55,36,47,NNE,4,30.23,Fair,-1,-1
2016-09-26 17:00:00,55,37,51,VAR,2,30.23,Fair,-1,-1
2016-09-26 18:00:00,55,37,51,ENE,4,30.23,Fair,-1,-1
2016-09-26 19:00:00,54,41,62,NNE,4,30.26,Light Rain,-1,-1
2016-09-26 20:00:00,54,43,67,VAR,2,30.26,Light Rain,-1,-1
2016-09-26 21:00:00,52,43,71,N,4,30.26,Light Rain,-1,-1
2016-09-26 22:00:00,52,41,67,VAR,2,30.29,Fair,-1,-1
2016-09-26 23:00:00,50,41,71,NNE,2,30.29,Fair,-1,-1
2016-09-27 00:00:00,52,41,67,NW,4,30.29,Partly Cloudy,-1,-1
2016-09-27 01:00:00,50,41,71,CALM,0,30.26,Partly Cloudy,-1,-1
2016-09-27 02:00:00,50,43,76,VAR,2,30.23,Partly Cloudy,-1,-1
2016-09-27 03:00:00,50,43,76,WSW,4,30.2,Mostly Cloudy,-1,-1
2016-09-27 04:00:00,50,45,82,W,4,30.2,Mostly Cloudy,-1,-1
2016-09-27 05:00:00,50,46,87,W,4,30.17,Mostly Cloudy,-1,-1
2016-09-27 06:00:00,50,46,87,W,4,30.2,Light Rain,-1,-1
2016-09-27 07:00:00,50,48,94,W,4,30.2,Mostly Cloudy,-1,-1
2016-09-27 08:00:00,50,48,94,VAR,2,30.2,Mostly Cloudy,-1,-1
2016-09-27 09:00:00,50,48,94,VAR,2,30.23,Mostly Cloudy,-1,-1
2016-09-27 10:00:00,50,48,94,W,4,30.23,Mostly Cloudy,-1,-1
2016-09-27 11:00:00,52,50,94,W,7,30.23,Light Rain,-1,-1
2016-09-27 12:00:00,52,52,100,WSW,4,30.2,Light Drizzle,-1,-1
2016-09-27 13:00:00,52,52,100,W,4,30.17,Fog,-1,-1
2016-09-27 14:00:00,54,54,100,W,4,30.17,Light Rain,-1,-1
2016-09-27 15:00:00,54,54,100,VAR,2,30.17,Light Rain,-1,-1
2016-09-27 16:00:00,55,55,100,VAR,2,30.14,Fog,-1,-1
2016-09-27 17:00:00,55,55,100,VAR,2,30.14,Fog,-1,-1
2016-09-27 18:00:00,55,55,100,WSW,2,30.14,Fog,-1,-1
2016-09-27 19:00:00,55,55,100,W,4,30.14,Fog,-1,-1
2016-09-27 20:00:00,55,55,100,VAR,2,30.17,Fog,-1,-1
2016-09-27 21:00:00,55,55,100,VAR,2,30.17,Fog,-1,-1
2016-09-27 22:00:00,55,55,100,WSW,4,30.17,Fog,-1,-1
2016-09-27 23:00:00,55,55,100,WSW,2,30.17,Fog,-1,-1
2016-09-28 00:00:00,55,55,100,WSW,4,30.17,Fog,-1,-1
2016-09-28 01:00:00,55,55,100,WSW,4,30.14,Fog,-1,-1
2016-09-28 02:00:00,55,55,100,SW,4,30.12,Fog,-1,-1
2016-09-28 03:00:00,55,55,100,VAR,2,30.09,Fog,-1,-1
2016-09-28 04:00:00,55,55,100,SW,2,30.06,Light Rain,-1,-1
2016-09-28 05:00:00,55,55,100,VAR,2,30.06,Light Rain,-1,-1
2016-09-28 06:00:00,55,55,100,ESE,4,30.06,Fog,-1,-1
2016-09-28 07:00:00,55,55,100,VAR,2,30.09,Fog,-1,-1
2016-09-28 08:00:00,57,57,100,VAR,2,30.09,Fog,-1,-1
2016-09-28 09:00:00,57,57,100,SE,4,30.09,Cloudy,-1,-1
2016-09-28 10:00:00,59,57,94,VAR,2,30.06,Cloudy,-1,-1
2016-09-28 11:00:00,59,57,94,VAR,2,30.06,Fog,-1,-1
2016-09-28 12:00:00,57,57,100,WNW,4,30.06,Light Rain,-1,-1
2016-09-28 13:00:00,57,57,100,W,4,30.03,Rain,-1,-1
2016-09-28 14:00:00,59,59,100,CALM,0,30.03,Light Rain Shower,-1,-1
2016-09-28 15:00:00,59,59,100,VAR,2,30.03,Rain Shower,-1,-1
2016-09-28 16:00:00,59,59,100,E,9,30.0,Light Rain,-1,-1
2016-09-28 17:00:00,59,59,100,VAR,4,30.03,Rain,-1,-1
2016-09-28 18:00:00,59,59,100,ESE,7,30.06,Light Rain,-1,-1
2016-09-28 19:00:00,59,59,100,ESE,7,30.09,Light Rain,-1,-1
2016-09-28 20:00:00,59,59,100,E,7,30.06,Light Rain,-1,-1
2016-09-28 21:00:00,59,59,100,VAR,2,30.09,Light Rain,-1,-1
2016-09-28 22:00:00,59,59,100,VAR,2,30.06,Light Rain,-1,-1
2016-09-28 23:00:00,59,59,100,VAR,2,30.09,Light Rain,-1,-1
2016-09-29 00:00:00,59,59,100,VAR,2,30.06,Light Rain,-1,-1
2016-09-29 01:00:00,59,59,100,VAR,2,30.03,Light Rain,-1,-1
2016-09-29 02:00:00,59,59,100,VAR,2,30.03,Heavy Rain,-1,-1
2016-09-29 03:00:00,59,59,100,W,4,30.03,Rain,-1,-1
2016-09-29 04:00:00,59,59,100,W,4,30.03,Rain,-1,-1
2016-09-29 05:00:00,59,59,100,ESE,4,30.0,Rain Shower,-1,-1
2016-09-29 06:00:00,57,57,100,NE,7,30.0,Rain,-1,-1
2016-09-29 07:00:00,57,57,100,VAR,2,30.06,Light Rain,-1,-1
2016-09-29 08:00:00,59,59,100,VAR,2,30.06,Light Rain,-1,-1
2016-09-29 09:00:00,59,59,100,W,4,30.06,Light Rain,-1,-1
2016-09-29 10:00:00,59,59,100,VAR,2,30.06,Light Rain,-1,-1
2016-09-29 11:00:00,61,61,100,ESE,4,30.03,Mostly Cloudy,-1,-1
2016-09-29 12:00:00,61,61,100,E,7,30.03,Mostly Cloudy,-1,-1
2016-09-29 13:00:00,61,61,100,E,4,30.03,Mostly Cloudy,-1,-1
2016-09-29 14:00:00,61,61,100,E,9,30.0,Mostly Cloudy,-1,-1
2016-09-29 15:00:00,61,61,100,E,7,30.0,Light Rain,-1,-1
2016-09-29 16:00:00,61,61,100,ESE,4,30.0,Mostly Cloudy,-1,-1
2016-09-29 17:00:00,61,61,100,ENE,4,30.0,Mostly Cloudy,-1,-1
2016-09-29 18:00:00,61,61,100,E,4,30.03,Mostly Cloudy,-1,-1
2016-09-29 19:00:00,61,61,100,E,4,30.03,Mostly Cloudy,-1,-1
2016-09-29 20:00:00,61,59,94,E,4,30.03,Mostly Cloudy,-1,-1
2016-09-29 21:00:00,61,59,94,VAR,2,30.06,Mostly Cloudy,-1,-1
2016-09-29 22:00:00,59,59,100,WNW,2,30.06,Mostly Cloudy,-1,-1
2016-09-29 23:00:00,59,59,100,CALM,0,30.03,Partly Cloudy,-1,-1
2016-09-30 00:00:00,59,59,100,SE,7,30.06,Partly Cloudy,-1,-1
2016-09-30 01:00:00,59,59,100,VAR,2,30.06,Partly Cloudy,-1,-1
2016-09-30 02:00:00,59,59,100,WSW,2,30.06,Fog,-1,-1
2016-09-30 03:00:00,59,59,100,VAR,2,30.03,Fog,-1,-1
2016-09-30 04:00:00,59,59,100,VAR,2,30.03,Fog,-1,-1
2016-09-30 05:00:00,59,59,100,ENE,7,30.06,Fog,-1,-1
2016-09-30 06:00:00,57,57,100,ENE,11,30.09,Cloudy,-1,-1
2016-09-30 07:00:00,57,55,94,ENE,7,30.09,Cloudy,-1,-1
2016-09-30 08:00:00,57,55,94,E,7,30.12,Mostly Cloudy,-1,-1
2016-09-30 09:00:00,59,57,94,ENE,9,30.12,Mostly Cloudy,-1,-1
2016-09-30 10:00:00,59,55,88,ENE,11,30.14,Cloudy,-1,-1
2016-09-30 11:00:00,61,55,82,E,9,30.14,Mostly Cloudy,-1,-1
2016-09-30 12:00:00,63,55,77,E,11,30.14,Mostly Cloudy,-1,-1
2016-09-30 13:00:00,63,55,77,E,9,30.12,Mostly Cloudy,-1,-1
2016-09-30 14:00:00,63,55,77,ESE,11,30.09,Cloudy,-1,-1
2016-09-30 15:00:00,63,55,77,ESE,9,30.06,Mostly Cloudy,-1,-1
2016-09-30 16:00:00,61,55,82,ESE,11,30.06,Mostly Cloudy,-1,-1
2016-09-30 17:00:00,59,54,82,E,11,30.09,Mostly Cloudy,-1,-1
2016-09-30 18:00:00,59,54,82,E,11,30.09,Mostly Cloudy,-1,-1
2016-09-30 19:00:00,57,52,82,E,16,30.12,Mostly Cloudy,-1,-1
2016-09-30 20:00:00,57,52,82,E,13,30.14,Mostly Cloudy,-1,-1
2016-09-30 21:00:00,55,52,88,ENE,11,30.14,Cloudy,-1,-1
2016-09-30 22:00:00,55,52,88,ENE,11,30.17,Cloudy,-1,-1
2016-09-30 23:00:00,54,50,88,ENE,16,30.17,Cloudy,-1,-1
