0,2,4981.8
1,0,5457.7
0,3,5552.7
0,4,5019.2
3,0,5989.5
0,5,5019.2
4,0,5890.6
5,0,5890.6
0,6,5121.6
6,0,5348.3
0,7,5357.8
7,0,5736.2
0,8,6397.1
0,9,7388.6
8,0,6490.9
9,0,7832.1
0,10,5357.8
0,1,4546.3
0,11,4546.3
10,0,5736.2
11,0,5457.7
12,0,4887.9
13,0,4729.2
2,0,5499.4
0,13,5344.7
0,15,4543.1
14,0,5461.2
0,14,4727
15,0,5460.9
0,16,4649.1
16,0,5166.7
0,17,5025.9
17,0,5149.8
0,18,5687.1
18,0,6160.9
0,19,6089.7
19,0,6183.6
20,0,6205.7
0,20,6111.8
0,12,4414.2
0,21,5367.4
21,0,5841.1
0,22,5526.5
22,0,6000.3
0,23,5402.9
23,0,5506.9
0,24,5013.9
24,0,5487.6
0,25,5521.5
0,26,5030.4
25,0,5995.2
0,27,5038.9
27,0,5136.9
0,28,4471.2
28,0,4944.9
29,0,4922.6
0,29,4448.8
26,0,5145.3
0,30,4476.7
30,0,4950.4
31,0,6677.6
0,32,5130.5
32,0,5045.2
33,0,4783.7
0,34,4612.4
0,31,6722
0,35,4137
0,33,5302.4
34,0,4796.7
35,0,4654.1
0,37,4140.7
37,0,4657.9
36,0,4348.3
0,38,4178
38,0,4336.9
0,39,5239.6
39,0,5715.4
0,40,4252.1
40,0,4739.1
0,41,5334.4
41,0,5216.9
0,42,5290.3
42,0,5764.1
43,0,5238.4
0,43,5355.9
0,44,3704.8
0,36,4166.6
0,45,6908.5
45,0,5978.4
0,46,4329.6
0,47,4203.7
46,0,5079.6
47,0,5205.5
0,48,4512.9
48,0,4990.9
0,49,4196.9
49,0,4318
0,50,4404.3
44,0,4938.5
50,0,4110.6
0,52,4252.1
0,51,5595.9
52,0,4739.1
51,0,5672.1
0,53,4221.9
0,54,3453.7
54,0,3927.5
0,55,4381.2
55,0,4161.7
0,56,4198.3
53,0,4698.2
56,0,4685.5
0,58,4624.8
0,57,3238.9
57,0,3120.6
58,0,4876.2
0,59,5055.5
0,60,3630.3
60,0,4117.3
59,0,4685.1
0,61,2721
61,0,3192.3
0,62,2734.1
62,0,3232.2
0,63,4226
63,0,4647.7
0,64,4656.9
64,0,4966.8
0,65,4467.9
65,0,4758
0,66,4241.8
66,0,4663.5
0,67,4647.5
67,0,4957.4
0,68,4638.6
0,69,4616.6
68,0,4862.4
69,0,4037.6
0,70,2658.3
70,0,3129.5
0,71,4536.3
71,0,4846.2
0,72,4875.6
72,0,5185.5
0,73,4853.7
73,0,4792.3
0,74,2370.8
74,0,2868.9
0,76,3926.3
75,0,4560.5
76,0,5366.1
0,77,3324.6
0,75,4270.3
77,0,4108
0,78,3096.7
78,0,3710.5
0,79,4923.8
79,0,5233.7
0,80,5297.2
80,0,5607.1
0,81,4421.6
81,0,4731.5
0,83,4925.9
83,0,4946.5
0,84,4887.7
0,82,4863.1
82,0,4801.8
0,86,3964.9
0,85,6170.7
85,0,6732.9
86,0,4298.6
0,87,4124.4
87,0,4050.6
0,88,2399.9
88,0,3110.1
84,0,4688.5
89,0,4727.3
0,90,4797.1
0,91,4871.1
91,0,4671.9
0,92,4698.1
92,0,4498.8
0,93,4887.3
0,94,4760.2
93,0,4826
0,89,5057.4
0,95,2632.2
90,0,4323.3
0,96,1681.5
95,0,2786.3
0,97,2464
96,0,2865.2
0,98,2926.9
97,0,2963.6
0,99,5020.1
0,100,2817.6
99,0,4863.8
100,0,3592
0,101,2182.2
98,0,2964.2
101,0,2655.6
0,103,4618.3
102,0,4297
103,0,4173.2
0,102,4177.2
104,0,4048
105,0,4692.7
0,105,4886.8
0,106,4966.7
0,104,4237.3
0,107,1451.6
107,0,1451.6
0,108,3036.2
0,109,2128.4
108,0,3186.2
109,0,2601.9
110,0,2945
0,111,4188.3
111,0,4174
0,112,2580.4
112,0,2821.9
106,0,4810.4
0,113,4326.6
0,114,2467.1
0,110,2355.6
114,0,2966.6
0,115,1681.4
115,0,2865.3
116,0,2820.8
113,0,4154.4
0,117,4631.5
0,118,4502
0,116,2275.4
118,0,4389.4
119,0,4542.8
94,0,4354.8
0,120,4340.6
117,0,4869.4
0,121,2523.3
0,122,4776.1
122,0,4803.4
0,123,4633.4
0,119,4460.3
123,0,4239.8
120,0,4605.1
124,0,2546.4
121,0,2886.6
125,0,2803.6
0,124,2096
0,126,2526.5
0,125,2803.6
126,0,2526.5
0,127,3569.6
128,0,2591.1
0,129,4003.5
127,0,3124.3
129,0,3544.1
0,131,5295.6
0,130,3810.4
131,0,6233.2
130,0,3365.2
132,0,5377.6
0,128,2561.6
133,0,2286.7
0,132,5447.8
0,134,2069.2
134,0,2671.5
0,133,1980.8
0,136,3285.1
0,135,2262.7
0,137,2856.2
0,138,1272.1
136,0,3285.1
137,0,2856.2
138,0,1651.6
0,139,1705.2
0,140,1802.5
135,0,2833.4
0,141,2862.2
140,0,2249.7
139,0,2152.4
0,142,3907.2
0,143,2493.1
143,0,2493.1
0,144,1189.3
142,0,3933
144,0,1734.4
0,145,3896
0,146,3227.5
145,0,3944.2
0,147,1279.5
146,0,3571
147,0,1644.3
0,148,4885.3
148,0,4534.6
149,0,1185.9
0,150,1279.5
0,149,1437.8
150,0,1644.3
0,151,2432.5
0,152,3653.5
151,0,2238.2
152,0,5620.5
0,153,3913
154,0,2238.2
153,0,4166.8
0,155,3221
0,154,2432.5
0,156,1437.8
156,0,1185.9
0,157,3349
155,0,4395.2
157,0,3692.5
0,158,1109.3
159,0,848.9
0,159,972.7
158,0,1514.4
0,160,3906.2
161,0,3277.7
0,161,2807.4
160,0,4173.6
0,162,1107.4
0,163,3992.2
162,0,1107.4
163,0,4268.9
0,165,2387.4
0,164,2030
164,0,2030
165,0,2385.3
0,166,1264.8
0,167,1107.4
0,168,1107.4
166,0,1264.8
167,0,1107.4
168,0,1107.4
169,0,2528.7
0,169,2625
0,170,3321.3
0,171,3327.6
171,0,3650.2
170,0,3643.9
141,0,2862.2
172,0,831.2
0,172,989.6
0,174,1010.2
0,175,1588
175,0,1588
0,176,213.4
176,0,213.4
0,177,223.6
177,0,223.6
174,0,1010.2
0,178,3101.8
178,0,3079.7
0,173,994.1
0,179,2612.1
0,180,1470
180,0,1634.1
181,0,2969.4
0,181,2992
173,0,994.1
0,182,295.7
179,0,3473
183,0,3995.3
0,184,174.1
182,0,295.7
184,0,174.1
0,185,678.4
0,183,3672.7
0,186,269.1
185,0,678.4
187,0,77.6
186,0,269.1
0,187,77.6
188,0,2976.3
0,189,346
0,190,1672.3
190,0,1672.3
0,188,3372
0,191,3481.3
189,0,346
192,0,223.6
0,193,271.6
0,192,223.6
193,0,271.6
0,195,3082.6
0,194,3254.6
191,0,3804
195,0,3082.6
0,196,3161.8
0,197,2408.3
194,0,3605
196,0,2765.3
0,198,2316.8
199,0,2277
197,0,2019
198,0,2496.6
0,200,3580.7
0,199,2498.6
200,0,3581.2
201,0,4529.7
202,0,2652.8
0,203,3244.9
0,204,3286.2
203,0,2848.4
0,202,3048.6
0,201,4890.2
0,205,3962.5
204,0,3286.2
0,207,3221.1
207,0,3399.3
205,0,3562.3
0,208,4174.4
0,209,5285.6
209,0,4093.4
0,206,3313.3
208,0,3775.1
0,210,2336.7
210,0,4428
211,0,3003.3
0,211,3402.6
0,212,3815.8
212,0,3374.3
0,213,5121.7
0,214,3360.7
213,0,4709.3
0,215,3560.6
206,0,3491.5
215,0,3188.2
0,216,3922.8
214,0,2988.3
0,217,3721.5
217,0,3899.3
0,218,2579
0,219,1239.3
219,0,1242.6
218,0,2757.1
0,220,2629.7
220,0,3507.6
221,0,1839.7
0,222,3874.1
222,0,3976.9
216,0,3698
0,221,1841.3
223,0,4040.3
224,0,2838.8
0,223,3937.8
0,224,2687.8
0,225,4074.5
0,227,2712.8
0,226,1858.3
226,0,1856.7
227,0,2266.1
0,229,5239.3
0,228,3557.6
229,0,4738.7
225,0,4213.7
230,0,3234.7
0,231,10887.9
0,232,2843.8
231,0,8334.2
0,233,10529.9
232,0,2934.7
0,230,3081.8
233,0,8692.2
234,0,8693.6
0,234,10528.5
0,235,4319.3
0,236,4750.2
236,0,4924.7
228,0,3457.4
235,0,4449.5
237,0,4944.2
0,237,4769.7
0,238,4904.6
238,0,5271.2
0,239,5119.3
239,0,5293.8
0,240,6880.3
240,0,6595.1
241,0,4026.6
0,241,4471.7
0,242,4838.5
243,0,223.6
0,243,223.6
242,0,4741
0,245,3491.1
244,0,3246.5
0,244,3246.5
245,0,11686.4
0,246,3239.1
246,0,2866.7
0,247,2060.7
