1,0,4306.9
2,0,3229.9
0,1,5035.5
0,2,3258
0,4,3507.4
0,3,4860.5
4,0,3468.1
0,5,3507.4
5,0,3468.1
0,6,3609.7
6,0,3520.5
0,7,3846
7,0,3588.2
0,8,6782.4
8,0,6772.8
0,10,3846
3,0,4838.7
9,0,6681.3
0,9,6696.4
11,0,4306.9
0,11,5035.5
10,0,3588.2
0,12,4883.5
12,0,4876.9
13,0,4265
0,13,4642.6
0,14,4556.8
14,0,4310.4
15,0,4310
0,15,5032.3
0,16,3935.8
16,0,3562.6
17,0,4519.1
0,17,4248.3
0,18,6307.5
18,0,6273.1
19,0,6465.5
0,19,6475
20,0,6487.6
0,21,5836.8
0,20,6497.1
0,22,5995.9
0,23,3891.1
21,0,5830.1
0,24,5483.3
24,0,5476.6
0,25,5990.8
25,0,5984.2
0,26,4252.8
26,0,4514.6
0,27,4261.2
27,0,4506.2
22,0,5989.2
0,28,4940.6
28,0,4933.9
29,0,4911.5
0,30,4946
30,0,4939.4
0,31,3424.7
31,0,3438.5
23,0,3543
0,32,4352.9
32,0,4414.5
0,33,4814.3
33,0,4495.9
0,34,5151.6
34,0,4785.7
0,35,4459.1
35,0,4976.8
0,29,4918.2
0,37,4455.4
0,36,5157.1
37,0,4980.5
0,38,5168.5
38,0,4809.2
0,39,5933.4
39,0,5926.7
0,40,5955.7
40,0,5968.8
0,41,6020.4
41,0,6013.7
0,42,5759.7
42,0,5753
0,43,5998.9
43,0,5992.2
44,0,4451.7
0,45,4673.9
0,44,5990
45,0,4949.7
0,46,5748.6
36,0,4797.8
46,0,5068.5
0,47,5622.7
47,0,5194.4
0,49,5187.3
48,0,5382.8
0,48,5390
49,0,4828
50,0,5035.4
0,50,5394.7
0,51,8165.3
52,0,5968.8
0,52,5955.7
0,53,5591.4
0,54,5425.9
51,0,7426.2
55,0,5849.5
54,0,5399.4
0,55,5750.7
53,0,5602.9
56,0,5795.3
57,0,7618.5
0,57,6867.9
0,58,7714.2
58,0,7672.4
0,59,7624.8
59,0,8187.1
60,0,6453.3
0,60,6459.3
0,61,6161.1
0,56,5777.6
61,0,6068.6
0,62,6387.4
62,0,6282.5
63,0,7360.6
0,63,6861.4
0,64,7292.3
64,0,6535.2
0,65,7103.3
65,0,6885.4
0,66,6877.2
66,0,7376.4
0,67,7282.9
67,0,6544.6
0,69,5527.6
0,68,7728
0,70,6100.5
70,0,6206.7
69,0,5878.3
0,71,7171.7
68,0,7686.2
71,0,6500.7
0,72,6336.4
72,0,6571.6
73,0,6549.7
0,73,6500.8
74,0,5919.2
0,74,6024
75,0,6838.9
0,75,6905.7
76,0,8079
0,77,5960
77,0,7278.9
0,79,6354.9
0,78,6489.8
0,76,6561.7
78,0,6888
80,0,6313.2
0,80,6299.5
79,0,6403.7
0,81,7057
81,0,6564.2
0,82,6510.2
82,0,6559.1
0,83,6573
83,0,6621.9
0,84,7750.7
84,0,6838
0,85,6072
85,0,6057.6
0,86,7675
86,0,7660.9
0,87,6759.7
87,0,7258.9
88,0,7218.3
0,88,7135.2
89,0,6780.1
0,89,7692.8
0,90,8012.5
91,0,7102.1
90,0,8050.3
0,91,7748.2
0,92,7933.2
0,93,6534.4
92,0,7545.7
0,94,7395.6
94,0,6902.7
0,95,6858.9
95,0,6495
0,96,6644.7
93,0,6583.3
96,0,7129.1
0,97,6893.6
0,98,6680.9
97,0,6549
98,0,6673
0,100,6998.4
99,0,7324.9
0,99,7298.9
100,0,7327
0,101,6705.7
101,0,6628.4
0,102,8357.9
102,0,8509.3
103,0,7117.8
0,103,7607.5
0,104,7670.1
104,0,7400.4
105,0,7173.4
0,105,7149.3
0,106,7245.5
106,0,7271.5
0,107,8383.4
107,0,8402.8
0,108,7214.3
108,0,7496.7
0,109,6759.5
109,0,6682.2
0,110,7170.3
110,0,7539
112,0,7319.8
0,112,7367.6
111,0,8386.4
0,111,8369.1
0,113,8507.4
113,0,8366.7
0,114,6896.6
114,0,6552.1
0,115,6644.6
116,0,6835.6
115,0,7129.3
0,116,7043
0,117,7721
0,118,7819.7
117,0,7679.2
0,119,7536.4
118,0,7613.2
0,120,7416.6
120,0,7451.8
0,121,7470.8
121,0,7384.5
0,122,7054.9
122,0,7080.9
123,0,7004.4
0,123,7622.6
0,124,7446.5
124,0,7403.4
125,0,7903.9
0,125,7780.9
119,0,7571.5
0,126,7687.7
126,0,8172.5
0,127,7943.3
127,0,7560.8
0,128,7506.6
128,0,7502.5
0,129,7805
129,0,7980.5
0,131,6782.7
0,130,7445.1
130,0,7801.7
131,0,6599.8
