0,2,19223
0,3,17643.7
2,0,15860.4
3,0,16657.9
0,4,17636.3
4,0,16665.3
0,5,17751.9
5,0,16549.7
0,6,16941.4
6,0,16182.7
0,1,19918
1,0,17294.5
0,7,17617.2
0,8,17190.3
8,0,15825.4
0,9,16587.7
9,0,15191.6
0,10,17341.6
10,0,16350.8
0,11,18929.3
11,0,16154.1
7,0,15690.6
0,13,26135.7
12,0,24869
0,12,25660.2
13,0,24393.4
0,14,16573.3
14,0,19249.1
0,15,16257.5
15,0,13484
0,16,16154.9
16,0,14472.7
0,17,25490.5
17,0,24567.5
0,18,24172.3
18,0,25742.6
19,0,14011.2
0,20,24177.5
0,19,17389.8
20,0,25747.8
0,22,7102.6
22,0,7338.3
23,0,7254.5
0,23,7999.2
24,0,7410.9
21,0,8033.6
0,24,7030
0,21,7217.7
0,26,8468.6
25,0,7708.1
26,0,8219.3
0,27,6921.6
27,0,6504.7
0,28,7708.8
28,0,7710.4
0,29,6555.6
29,0,6537.3
0,30,6236.7
0,25,7543.1
31,0,7843.6
0,31,7910.9
0,32,7036.9
32,0,7404.1
0,33,7812.4
33,0,7851.7
0,34,7741.5
34,0,7512.2
0,35,8185.6
35,0,8071.3
0,36,8290.6
36,0,8176.2
30,0,6029.8
0,37,8344.1
37,0,7900
0,38,5915.4
38,0,6351.2
0,39,7618.5
0,40,6570.7
39,0,8449.8
40,0,6522.2
41,0,9490.7
0,41,10805
0,43,10422.2
0,42,12077.2
43,0,9789.2
42,0,12098.4
0,44,7678.6
44,0,8389.7
0,45,8231.6
45,0,8453.8
46,0,7813.3
0,46,7774
47,0,7501.2
0,47,9154.9
48,0,8230
0,48,8455.5
49,0,6806.8
0,49,9012.1
51,0,7793.9
0,51,8732.8
0,50,8623.8
0,52,5865.5
52,0,6401
0,53,8044.9
53,0,8084.2
0,54,8201.1
54,0,7890.3
0,55,6774.5
55,0,6787.2
0,56,8214.8
0,57,5870.4
56,0,8313.2
57,0,6396.1
50,0,8321.7
0,58,5417.1
58,0,5797.7
59,0,8731.5
0,60,6718
0,61,8824.3
60,0,6730.7
61,0,7702.4
62,0,7890.3
0,62,8201.1
63,0,7989.6
0,64,6929.3
0,59,10414.7
0,65,6545.1
64,0,7077.9
65,0,6557.8
0,66,6697.5
66,0,6710.2
0,67,10841
0,68,5348.2
67,0,9798.5
68,0,5002.5
0,69,8100.3
69,0,8274.8
0,70,6890.1
70,0,6902.8
0,71,6929.3
71,0,7077.9
0,72,5227
0,63,7926.6
0,73,5341.9
73,0,5008.9
0,74,8493
74,0,7814
0,75,8333.8
72,0,5573.5
75,0,7654.8
0,76,10355.3
0,77,5629.7
76,0,8790.9
77,0,4721.1
0,78,5415.9
78,0,5798.8
0,79,10575.6
79,0,9979.3
0,80,8747.1
80,0,7925.9
0,81,7164.2
81,0,7775.7
0,82,6777.9
82,0,6786.4
83,0,8496.2
0,84,4843.8
84,0,6309.8
85,0,7917.7
0,83,10650.1
0,86,5218.2
86,0,5582.2
87,0,7777.4
0,88,8803.3
88,0,7526.4
0,89,8748.6
89,0,7471.6
0,85,8698.7
90,0,11283
0,91,8397.8
91,0,8133.3
0,92,6760.2
0,87,8456.5
0,93,5254.2
93,0,4489.7
0,94,7158.1
94,0,3923
95,0,9314.7
92,0,6514.5
0,95,9887.8
0,97,10292.4
96,0,7419.9
97,0,8752.8
0,90,11999.4
0,98,6792
98,0,7344.4
0,99,6917.3
99,0,6925.8
0,100,6275.1
100,0,6737.8
0,101,3998
101,0,4040
0,102,3451.6
0,103,6900.2
103,0,6908.7
0,104,10599.9
104,0,8490.8
0,105,8859.2
105,0,7671.9
0,106,8820.1
106,0,7074.5
0,107,8667.1
107,0,7223.8
0,108,6957.8
108,0,7327.9
0,109,8665.5
109,0,7225.3
0,110,10529.1
110,0,10110.4
0,111,4338.1
111,0,4345.6
0,112,6955.9
112,0,7325.9
0,113,5938.5
113,0,7060.6
0,114,7177.1
114,0,7762.8
102,0,3459.1
115,0,6696.1
0,96,8696.8
0,115,8008
0,117,9474.6
117,0,8061.9
0,118,3911.1
118,0,3953.2
0,119,3788.6
119,0,3943
120,0,7151.3
116,0,7661.6
0,120,6281
0,116,9874.4
0,122,3609.3
121,0,3652.4
0,123,3578.6
122,0,4182.2
123,0,3586.2
124,0,6984.2
0,124,8167.4
0,125,12870.3
0,126,3862.6
